"","region","year","est","lwr","upr","log_est","se","type"
"261","VA",1972,3408.63638955071,114.394384587083,101567.940402917,8.13406760453967,1.7318765239314,"index"
"262","VA",1973,5119.98080768162,394.202553088072,66499.3244353021,8.54090596952684,1.30820827240842,"index"
"263","VA",1974,35488.7657521211,7620.30128130913,165275.944889223,10.4769714676935,0.784912525791066,"index"
"264","VA",1975,20584.5594980314,2420.2379926037,175075.381438894,9.93229653480241,1.09220138396491,"index"
"265","VA",1976,21242.3043443794,3104.4421284015,145351.555994888,9.96374996026117,0.981222443880291,"index"
"266","VA",1977,26454.7035646876,4830.90617177381,144869.578462238,10.1831892500094,0.8675669150907,"index"
"267","VA",1978,31785.5339562411,4890.58562597993,206584.700923402,10.3667665582302,0.954966130899131,"index"
"268","VA",1979,39989.4789718086,7276.30700874341,219776.107098715,10.596371672794,0.869400128151538,"index"
"269","VA",1980,20238.419936288,2758.37578102176,148490.877978133,9.91533805396513,1.01682519134861,"index"
"270","VA",1981,22032.8891726541,2213.55387894735,219307.155751417,10.00029157839,1.17243837314098,"index"
"271","VA",1982,38007.4909666131,5197.41953607002,277939.727503597,10.5455385499812,1.01513141432104,"index"
"272","VA",1983,22719.1296253463,2850.19432151044,181096.02108103,10.0309625633577,1.05911135398766,"index"
"273","VA",1984,11766.5594747982,1300.51358735039,106459.419740503,9.37301684442126,1.12374631838676,"index"
"274","VA",1985,11582.1245480873,953.604458174803,140672.170623197,9.3572182013186,1.27398730263148,"index"
"275","VA",1986,11221.5323049581,890.324019759633,141434.786073966,9.32558973882133,1.29288308111463,"index"
"276","VA",1987,7467.91580609972,357.042459227816,156199.255986553,8.91837123064248,1.5513124457933,"index"
"277","VA",1988,7215.60316481415,366.516943821454,142053.266321676,8.88400106644063,1.52041381283107,"index"
"278","VA",1989,14628.6886955982,836.741319506108,255752.319102679,9.59073985880076,1.45983544360567,"index"
"279","VA",1990,9212.37422865549,816.095376118724,103992.549660579,9.12830288415533,1.23664091413996,"index"
"280","VA",1991,4224.91803721786,340.998431124691,52346.0837116923,8.34875514012804,1.28414464934829,"index"
"281","VA",1992,4219.91454531677,286.987014585056,62050.468713797,8.34757015690009,1.37152172627454,"index"
"282","VA",1993,5337.74906209997,414.870566608911,68675.7927486513,8.58255931913673,1.30338759048267,"index"
"283","VA",1994,25385.6196782031,4412.96689206179,146030.936149916,10.1419381382793,0.892687643856767,"index"
"284","VA",1995,59392.1019611164,13694.4548118353,257580.299751042,10.9919165328927,0.748570010901367,"index"
"285","VA",1996,8791.21073240796,1051.38969803352,73507.8404193581,9.08150772094459,1.08350951736382,"index"
"286","VA",1997,5042.45864681409,435.665593149378,58362.1695278382,8.52564906886546,1.24939750286611,"index"
"287","VA",1998,3422.96439005119,297.626335508226,39367.0983300288,8.1382622353359,1.24615730829065,"index"
"288","VA",1999,1321.76338968839,66.7135563798553,26187.4580388595,7.18672202533729,1.52365751235577,"index"
"289","VA",2000,987.947437149084,44.7385193875075,21816.5498530554,6.89562949506652,1.57900586830749,"index"
"290","VA",2001,1257.84082976688,59.9082944663514,26409.7578995056,7.13715190283782,1.55326167185916,"index"
"291","VA",2002,2757.97208928986,171.155082831745,44441.6252176363,7.92225093839264,1.41823058876179,"index"
"292","VA",2003,7351.39260828809,774.012700369194,69821.817207153,8.902645044775,1.14851945256658,"index"
"293","VA",2004,3631.49792938931,220.918329759093,59695.2603504646,8.1974004948655,1.42839737481505,"index"
"294","VA",2005,3834.64778055712,298.185830951036,49313.287469203,8.25183286618248,1.30314434366244,"index"
"295","VA",2006,7777.04301928032,684.020267474994,88421.9386466467,8.95893147028313,1.24030030218062,"index"
"296","VA",2007,13188.3440144432,2850.02652830233,61028.3504788655,9.48708868926566,0.781649622112592,"index"
"297","VA",2008,54176.0314032412,17786.9088592969,165011.380101095,10.899993864585,0.568263429845858,"index"
"298","VA",2009,157623.03121983,51680.0100014332,480747.197421951,11.9679615829106,0.56895701131448,"index"
"299","VA",2010,206040.684376975,84264.8785394915,503801.39809537,12.2358289252474,0.456186184951368,"index"
"300","VA",2011,60109.8814811656,19410.8855313899,186142.865344127,11.0039295243321,0.576714794605675,"index"
"301","VA",2012,23430.830931365,6076.49932460378,90348.7038847004,10.0618079952932,0.688596303695824,"index"
"302","VA",2013,15958.1534797971,3496.45039318734,72834.6276500754,9.67772516755585,0.774617095033743,"index"
"303","VA",2014,57359.086007755,18195.5431386172,180817.067266455,10.9570865408327,0.585803917473198,"index"
"304","VA",2015,53858.4536385536,17121.2394263298,169423.074819885,10.894114655195,0.584724832069291,"index"
"305","VA",2016,90886.1370748267,33859.161376185,243960.26294361,11.4173627611075,0.503783682202956,"index"
"306","VA",2017,49113.6953469604,18197.7575210871,132552.325078455,10.8018932025262,0.50656009906873,"index"
"307","VA",2018,42553.4352359913,13451.6988734439,134614.584181523,10.6585158648436,0.587589969295827,"index"
"308","VA",2019,22914.5497379778,6264.66963620784,83815.5274237411,10.0395273475238,0.661668389554167,"index"
"309","VA",2020,15369.9303152193,5053.23023494883,46749.2567943698,9.64016830270449,0.567553966916584,"index"
"310","VA",2021,180782.216646528,75122.2790406072,435053.492426208,12.1050483628467,0.448057167216066,"index"
"311","VA",2022,94088.6106932845,32969.8952382406,268507.576327527,11.4519922841705,0.535031323977756,"index"
"312","VA",2023,143002.205447312,49761.2938392785,410954.562975078,11.8706153318316,0.538592857567773,"index"
