,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
1978,NEW JERSEY,MENHADENS **,"82,428,200","37,389","2,599,317",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1978,NEW YORK,MENHADENS **,"239,600",109,"12,556",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1978,NORTH CAROLINA,MENHADENS **,"192,324,170","87,238","7,498,037",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1978,RHODE ISLAND,MENHADENS **,"13,181,600","5,979","281,075",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1978,SOUTH CAROLINA,MENHADENS **,460,0,37,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1978,VIRGINIA,MENHADENS **,"420,813,400","190,880","7,608,624",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,CONNECTICUT,MENHADENS **,"106,600",48,"5,330",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,DELAWARE,MENHADENS **,"24,600",11,984,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,FLORIDA-EAST,MENHADENS **,"537,000",244,"27,733",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,MAINE,MENHADENS **,"3,290,000","1,492","71,062",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,MARYLAND,MENHADENS **,"8,381,100","3,802","289,816",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,MASSACHUSETTS,MENHADENS **,"17,410,200","7,897","400,902",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,NEW JERSEY,MENHADENS **,"97,508,900","44,230","3,444,730",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,NEW YORK,MENHADENS **,"851,300",386,"42,106",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,NORTH CAROLINA,MENHADENS **,"158,119,300","71,722","4,369,012",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,RHODE ISLAND,MENHADENS **,"10,070,700","4,568","206,623",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,SOUTH CAROLINA,MENHADENS **,100,0,7,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1977,VIRGINIA,MENHADENS **,"501,273,600","227,376","19,858,697",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,CONNECTICUT,MENHADENS **,"153,200",69,"7,655",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,DELAWARE,MENHADENS **,"35,300",16,"1,404",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,FLORIDA-EAST,MENHADENS **,"10,131,300","4,596","197,980",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,MAINE,MENHADENS **,"17,552,600","7,962","299,775",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,MARYLAND,MENHADENS **,"5,379,700","2,440","182,326",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,MASSACHUSETTS,MENHADENS **,"28,594,200","12,970","465,070",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,NEW JERSEY,MENHADENS **,"150,437,500","68,238","4,303,232",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,NEW YORK,MENHADENS **,"1,013,500",460,"43,013",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,NORTH CAROLINA,MENHADENS **,"134,902,400","61,191","4,534,354",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,RHODE ISLAND,MENHADENS **,"12,712,900","5,767","194,314",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1976,VIRGINIA,MENHADENS **,"440,760,700","199,928","12,998,775",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,CONNECTICUT,MENHADENS **,"515,300",234,"25,198",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,DELAWARE,MENHADENS **,"20,500",9,821,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,FLORIDA-EAST,MENHADENS **,"12,750,500","5,784","298,203",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,MAINE,MENHADENS **,"13,958,300","6,331","195,416",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,MARYLAND,MENHADENS **,"6,105,900","2,770","163,300",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,MASSACHUSETTS,MENHADENS **,"20,815,400","9,442","274,599",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,NEW JERSEY,MENHADENS **,"65,933,800","29,907","1,719,176",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,NEW YORK,MENHADENS **,"1,076,400",488,"42,135",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,NORTH CAROLINA,MENHADENS **,"153,805,200","69,766","3,258,977",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,RHODE ISLAND,MENHADENS **,"15,577,600","7,066","194,557",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,SOUTH CAROLINA,MENHADENS **,"339,600",154,"13,506",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1975,VIRGINIA,MENHADENS **,"315,783,300","143,238","7,717,046",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,CONNECTICUT,MENHADENS **,"535,000",243,"26,873",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,DELAWARE,MENHADENS **,"12,600",6,452,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,FLORIDA-EAST,MENHADENS **,"12,636,900","5,732","400,759",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,MAINE,MENHADENS **,"10,148,600","4,603","155,089",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,MARYLAND,MENHADENS **,"5,523,100","2,505","140,607",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,MASSACHUSETTS,MENHADENS **,"47,032,600","21,334","716,741",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,NEW JERSEY,MENHADENS **,"107,307,400","48,674","2,734,829",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,NEW YORK,MENHADENS **,"576,300",261,"17,480",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,NORTH CAROLINA,MENHADENS **,"121,197,700","54,975","2,886,563",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,RHODE ISLAND,MENHADENS **,"20,725,500","9,401","299,245",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,SOUTH CAROLINA,MENHADENS **,"1,600",1,159,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1974,VIRGINIA,MENHADENS **,"379,251,700","172,027","11,230,030",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,CONNECTICUT,MENHADENS **,"575,600",261,"28,722",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,DELAWARE,MENHADENS **,"32,600",15,"1,108",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,FLORIDA-EAST,MENHADENS **,"18,280,300","8,292","592,173",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,MAINE,MENHADENS **,"6,935,500","3,146","143,693",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,MARYLAND,MENHADENS **,"9,657,300","4,381","215,795",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,MASSACHUSETTS,MENHADENS **,"43,173,200","19,583","860,547",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,NEW JERSEY,MENHADENS **,"154,483,200","70,073","3,939,308",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,NEW YORK,MENHADENS **,"1,734,100",787,"52,124",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,NORTH CAROLINA,MENHADENS **,"66,943,000","30,365","2,539,604",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,RHODE ISLAND,MENHADENS **,"15,962,000","7,240","303,984",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1973,VIRGINIA,MENHADENS **,"495,962,600","224,967","20,395,798",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,CONNECTICUT,MENHADENS **,"369,100",167,"18,452",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,DELAWARE,MENHADENS **,"29,300",13,961,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,FLORIDA-EAST,MENHADENS **,"21,257,000","9,642","282,592",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,MARYLAND,MENHADENS **,"7,104,300","3,222","142,468",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,MASSACHUSETTS,MENHADENS **,"11,919,700","5,407","184,070",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,NEW JERSEY,MENHADENS **,"138,475,800","62,812","2,262,142",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,NEW YORK,MENHADENS **,"1,775,200",805,"53,252",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,NORTH CAROLINA,MENHADENS **,"84,692,100","38,416","1,219,329",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,RHODE ISLAND,MENHADENS **,"18,402,900","8,348","213,916",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,SOUTH CAROLINA,MENHADENS **,"2,100",1,105,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1972,VIRGINIA,MENHADENS **,"549,396,700","249,205","9,179,565",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,CONNECTICUT,MENHADENS **,"353,400",160,"17,660",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,FLORIDA-EAST,MENHADENS **,"19,789,100","8,976","300,091",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,MARYLAND,MENHADENS **,"5,957,600","2,702","119,294",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,MASSACHUSETTS,MENHADENS **,"6,311,600","2,863","116,524",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,NEW JERSEY,MENHADENS **,"60,563,200","27,471","1,045,100",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,NEW YORK,MENHADENS **,"999,300",453,"36,871",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,NORTH CAROLINA,MENHADENS **,"79,488,200","36,056","1,116,093",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,RHODE ISLAND,MENHADENS **,"19,228,100","8,722","209,409",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,SOUTH CAROLINA,MENHADENS **,"12,000",5,240,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1971,VIRGINIA,MENHADENS **,"394,144,900","178,783","6,430,802",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,CONNECTICUT,MENHADENS **,"128,300",58,"3,284",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,FLORIDA-EAST,MENHADENS **,"28,007,900","12,704","370,447",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,MARYLAND,MENHADENS **,"3,836,900","1,740","113,920",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,MASSACHUSETTS,MENHADENS **,"980,400",445,"13,216",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,NEW JERSEY,MENHADENS **,"30,727,800","13,938","592,261",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,NEW YORK,MENHADENS **,"741,800",336,"33,562",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,NORTH CAROLINA,MENHADENS **,"108,235,200","49,095","1,570,489",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,RHODE ISLAND,MENHADENS **,"9,397,900","4,263","120,108",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,SOUTH CAROLINA,MENHADENS **,"10,000",5,100,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1970,VIRGINIA,MENHADENS **,"445,959,900","202,286","7,523,581",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,CONNECTICUT,MENHADENS **,"12,800",6,410,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,FLORIDA-EAST,MENHADENS **,"19,394,100","8,797","258,713",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,MARYLAND,MENHADENS **,"3,456,400","1,568","98,279",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,MASSACHUSETTS,MENHADENS **,"11,500",5,186,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,NEW JERSEY,MENHADENS **,"33,993,300","15,419","613,715",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,NEW YORK,MENHADENS **,"9,762,400","4,428","229,940",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,NORTH CAROLINA,MENHADENS **,"145,235,000","65,878","2,227,738",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,RHODE ISLAND,MENHADENS **,"21,400",10,644,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,SOUTH CAROLINA,MENHADENS **,"245,000",111,"3,675",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1969,VIRGINIA,MENHADENS **,"178,195,300","80,829","2,724,020",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,CONNECTICUT,MENHADENS **,300,0,20,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,FLORIDA-EAST,MENHADENS **,"23,940,000","10,859","236,469",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,MARYLAND,MENHADENS **,"4,360,300","1,978","92,076",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,MASSACHUSETTS,MENHADENS **,"7,600",3,112,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,NEW JERSEY,MENHADENS **,"68,477,500","31,061","963,539",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,NEW YORK,MENHADENS **,"17,784,800","8,067","193,784",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,NORTH CAROLINA,MENHADENS **,"167,189,100","75,836","1,957,865",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,RHODE ISLAND,MENHADENS **,"14,600",7,224,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,SOUTH CAROLINA,MENHADENS **,"252,600",115,"5,052",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1968,VIRGINIA,MENHADENS **,"269,717,200","122,343","3,618,475",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,CONNECTICUT,MENHADENS **,"2,100",1,71,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,FLORIDA-EAST,MENHADENS **,"43,296,700","19,639","427,239",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,MARYLAND,MENHADENS **,"3,000,500","1,361","59,788",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,MASSACHUSETTS,MENHADENS **,"21,000",10,525,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,NEW JERSEY,MENHADENS **,"45,895,700","20,818","643,631",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,NEW YORK,MENHADENS **,"642,000",291,"26,633",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,NORTH CAROLINA,MENHADENS **,"150,480,700","68,258","1,693,735",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,RHODE ISLAND,MENHADENS **,"12,800",6,269,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1967,VIRGINIA,MENHADENS **,"220,266,900","99,912","2,993,441",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,CONNECTICUT,MENHADENS **,"2,000",1,54,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,DELAWARE,MENHADENS **,"4,230,800","1,919","52,712",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,FLORIDA-EAST,MENHADENS **,"32,589,700","14,783","449,576",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,MARYLAND,MENHADENS **,"5,504,500","2,497","126,027",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,MASSACHUSETTS,MENHADENS **,"2,800",1,34,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,NEW JERSEY,MENHADENS **,"12,914,700","5,858","263,901",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,NEW YORK,MENHADENS **,"4,870,100","2,209","81,742",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,NORTH CAROLINA,MENHADENS **,"182,288,900","82,686","2,537,808",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,RHODE ISLAND,MENHADENS **,"9,000",4,338,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,SOUTH CAROLINA,MENHADENS **,"235,000",107,"4,700",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1966,VIRGINIA,MENHADENS **,"272,390,500","123,556","4,324,685",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,CONNECTICUT,MENHADENS **,"3,600",2,68,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,DELAWARE,MENHADENS **,"46,497,400","21,091","579,213",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,FLORIDA-EAST,MENHADENS **,"31,669,700","14,365","429,527",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,MARYLAND,MENHADENS **,"8,332,800","3,780","153,037",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,MASSACHUSETTS,MENHADENS **,"9,100",4,96,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,NEW JERSEY,MENHADENS **,"74,373,100","33,735","1,270,876",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,NEW YORK,MENHADENS **,"30,139,600","13,671","417,407",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,NORTH CAROLINA,MENHADENS **,"160,595,300","72,846","2,072,174",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,RHODE ISLAND,MENHADENS **,"7,400",3,98,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,SOUTH CAROLINA,MENHADENS **,"10,000",5,200,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1965,VIRGINIA,MENHADENS **,"351,613,300","159,491","5,248,867",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,CONNECTICUT,MENHADENS **,"3,900",2,73,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,DELAWARE,MENHADENS **,"32,554,000","14,766","378,494",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,FLORIDA-EAST,MENHADENS **,"17,154,500","7,781","187,411",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,MARYLAND,MENHADENS **,"5,706,300","2,588","91,139",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,MASSACHUSETTS,MENHADENS **,"2,100",1,35,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,NEW JERSEY,MENHADENS **,"64,278,700","29,157","969,552",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,NEW YORK,MENHADENS **,"42,424,700","19,244","516,226",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,NORTH CAROLINA,MENHADENS **,"172,991,700","78,469","2,248,892",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1964,VIRGINIA,MENHADENS **,"330,708,500","150,008","4,798,343",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,CONNECTICUT,MENHADENS **,"5,100",2,110,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,DELAWARE,MENHADENS **,"102,823,600","46,640","1,059,083",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,FLORIDA-EAST,MENHADENS **,"25,672,400","11,645","262,995",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,MARYLAND,MENHADENS **,"3,292,900","1,494","53,511",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,MASSACHUSETTS,MENHADENS **,"344,600",156,"3,503",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,NEW JERSEY,MENHADENS **,"178,377,100","80,911","2,196,978",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,NEW YORK,MENHADENS **,"91,650,500","41,572","1,013,679",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,NORTH CAROLINA,MENHADENS **,"190,213,800","86,280","2,326,005",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,RHODE ISLAND,MENHADENS **,"2,800",1,28,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1963,VIRGINIA,MENHADENS **,"255,721,900","115,995","3,295,035",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,CONNECTICUT,MENHADENS **,"4,600",2,57,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,DELAWARE,MENHADENS **,"268,704,000","121,883","2,782,437",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,FLORIDA-EAST,MENHADENS **,"34,270,600","15,545","321,277",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,MARYLAND,MENHADENS **,"4,316,100","1,958","76,525",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,MASSACHUSETTS,MENHADENS **,"16,031,900","7,272","158,813",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,NEW JERSEY,MENHADENS **,"375,526,600","170,338","3,901,547",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,NEW YORK,MENHADENS **,"138,256,200","62,713","1,263,217",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,NORTH CAROLINA,MENHADENS **,"122,898,100","55,746","1,364,169",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,RHODE ISLAND,MENHADENS **,"7,715,900","3,500","63,710",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1962,VIRGINIA,MENHADENS **,"323,594,200","146,781","3,884,105",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,CONNECTICUT,MENHADENS **,"12,300",6,139,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,DELAWARE,MENHADENS **,"302,773,000","137,337","3,356,200",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,FLORIDA-EAST,MENHADENS **,"32,950,100","14,946","272,969",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,MARYLAND,MENHADENS **,"3,577,700","1,623","59,227",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,MASSACHUSETTS,MENHADENS **,"3,362,800","1,525","29,858",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,NEW JERSEY,MENHADENS **,"328,208,000","148,874","3,625,459",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,NEW YORK,MENHADENS **,"84,068,000","38,133","949,403",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,NORTH CAROLINA,MENHADENS **,"221,555,400","100,497","2,414,953",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,RHODE ISLAND,MENHADENS **,"22,635,600","10,267","192,440",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1961,VIRGINIA,MENHADENS **,"295,101,100","133,857","3,087,153",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,CONNECTICUT,MENHADENS **,"13,000",6,181,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,DELAWARE,MENHADENS **,"280,711,000","127,330","2,750,966",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,FLORIDA-EAST,MENHADENS **,"24,592,000","11,155","203,741",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,MAINE,MENHADENS **,"35,000",16,625,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,MARYLAND,MENHADENS **,"2,903,900","1,317","49,366",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,MASSACHUSETTS,MENHADENS **,"18,032,200","8,179","173,709",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,NEW JERSEY,MENHADENS **,"305,926,700","138,767","2,956,964",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,NEW YORK,MENHADENS **,"84,161,000","38,175","847,682",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,NORTH CAROLINA,MENHADENS **,"190,431,300","86,379","1,980,480",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,RHODE ISLAND,MENHADENS **,"24,549,000","11,135","220,965",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1960,VIRGINIA,MENHADENS **,"246,001,300","111,585","2,221,029",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,CONNECTICUT,MENHADENS **,"21,400",10,269,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,DELAWARE,MENHADENS **,"281,141,000","127,525","3,149,053",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,FLORIDA-EAST,MENHADENS **,"46,636,900","21,154","362,091",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,MARYLAND,MENHADENS **,"2,203,300",999,"33,049",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,MASSACHUSETTS,MENHADENS **,"36,584,900","16,595","504,668",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,NEW JERSEY,MENHADENS **,"296,099,600","134,310","3,459,653",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,NEW YORK,MENHADENS **,"75,783,300","34,375","958,633",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,NORTH CAROLINA,MENHADENS **,"279,887,800","126,956","3,246,699",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,RHODE ISLAND,MENHADENS **,"16,245,000","7,369","194,924",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,SOUTH CAROLINA,MENHADENS **,"3,991,200","1,810","28,737",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1959,VIRGINIA,MENHADENS **,"412,302,100","187,019","4,373,357",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,CONNECTICUT,MENHADENS **,"22,200",10,360,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,DELAWARE,MENHADENS **,"269,667,000","122,320","3,775,337",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,FLORIDA-EAST,MENHADENS **,"7,871,100","3,570","84,202",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,MARYLAND,MENHADENS **,"2,273,800","1,031","22,736",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,MASSACHUSETTS,MENHADENS **,"3,917,300","1,777","53,547",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,NEW JERSEY,MENHADENS **,"200,550,300","90,969","2,542,525",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,NEW YORK,MENHADENS **,"55,299,000","25,083","778,244",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,NORTH CAROLINA,MENHADENS **,"235,384,500","106,770","3,483,690",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,RHODE ISLAND,MENHADENS **,"9,914,300","4,497","119,143",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,SOUTH CAROLINA,MENHADENS **,"861,400",391,"9,734",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1958,VIRGINIA,MENHADENS **,"320,511,700","145,383","4,304,849",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,CONNECTICUT,MENHADENS **,"32,500",15,470,Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,DELAWARE,MENHADENS **,"286,272,200","129,852","3,665,717",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,FLORIDA-EAST,MENHADENS **,"16,852,200","7,644","191,238",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,MAINE,MENHADENS **,"273,400",124,"3,418",Public,Commercial,Brevoortia ,161731,ACCSPHIST
1957,MARYLAND,MENHADENS **,"2,398,700","1,088","35,979",Public,Commercial,Brevoortia ,161731,ACCSPHIST
